,ID,Income.Group
1378,33940,<=50K
1379,33941,<=50K
1380,33942,<=50K
1381,33943,<=50K
1382,33944,<=50K
1383,33945,<=50K
1384,33946,<=50K
1385,33947,<=50K
1386,33948,<=50K
1387,33949,>50K
1388,33950,<=50K
1389,33951,<=50K
1390,33952,<=50K
1391,33953,<=50K
1392,33954,<=50K
1393,33955,<=50K
1394,33956,<=50K
1395,33957,<=50K
1396,33958,<=50K
1397,33959,<=50K
1398,33960,<=50K
1399,33961,<=50K
1400,33962,<=50K
1401,33963,<=50K
1402,33964,<=50K
1403,33965,<=50K
1404,33966,<=50K
1405,33967,<=50K
1406,33968,<=50K
1407,33969,<=50K
1408,33970,<=50K
1409,33971,<=50K
1410,33972,<=50K
1411,33973,<=50K
1412,33974,>50K
1413,33975,<=50K
1414,33976,<=50K
1415,33977,<=50K
1416,33978,<=50K
1417,33979,<=50K
1418,33980,<=50K
1419,33981,<=50K
1420,33982,<=50K
1421,33983,<=50K
1422,33984,<=50K
1423,33985,<=50K
1424,33986,<=50K
1425,33987,<=50K
1426,33988,<=50K
1427,33989,<=50K
1428,33990,>50K
1429,33991,<=50K
1430,33992,<=50K
1431,33993,<=50K
1432,33994,<=50K
1433,33995,<=50K
1434,33996,<=50K
1435,33997,<=50K
1436,33998,<=50K
1437,33999,<=50K
1438,34000,<=50K
1439,34001,<=50K
1440,34002,<=50K
1441,34003,<=50K
1442,34004,<=50K
1443,34005,<=50K
1444,34006,<=50K
1445,34007,<=50K
1446,34008,<=50K
1447,34009,<=50K
1448,34010,<=50K
1449,34011,<=50K
1450,34012,<=50K
1451,34013,<=50K
1452,34014,<=50K
1453,34015,<=50K
1454,34016,<=50K
1455,34017,<=50K
1456,34018,<=50K
1457,34019,>50K
1458,34020,>50K
1459,34021,<=50K
1460,34022,>50K
1461,34023,<=50K
1462,34024,<=50K
1463,34025,<=50K
1464,34026,>50K
1465,34027,<=50K
1466,34028,<=50K
1467,34029,<=50K
1468,34030,<=50K
1469,34031,<=50K
1470,34032,<=50K
1471,34033,<=50K
1472,34034,<=50K
1473,34035,<=50K
1474,34036,<=50K
1475,34037,<=50K
1476,34038,<=50K
1477,34039,<=50K
1478,34040,>50K
1479,34041,<=50K
1480,34042,<=50K
1481,34043,<=50K
1482,34044,<=50K
1483,34045,<=50K
1484,34046,>50K
1485,34047,>50K
1486,34048,>50K
1487,34049,>50K
1488,34050,<=50K
1489,34051,<=50K
1490,34052,>50K
1491,34053,<=50K
1492,34054,<=50K
1493,34055,<=50K
1494,34056,<=50K
1495,34057,<=50K
1496,34058,<=50K
1497,34059,<=50K
1498,34060,<=50K
1499,34061,<=50K
1500,34062,<=50K
1501,34063,<=50K
1502,34064,<=50K
1503,34065,<=50K
1504,34066,<=50K
1505,34067,<=50K
1506,34068,>50K
1507,34069,<=50K
1508,34070,<=50K
1509,34071,<=50K
1510,34072,<=50K
1511,34073,<=50K
1512,34074,>50K
1513,34075,<=50K
1514,34076,<=50K
1515,34077,<=50K
1516,34078,<=50K
1517,34079,<=50K
1518,34080,<=50K
1519,34081,<=50K
1520,34082,<=50K
1521,34083,<=50K
1522,34084,<=50K
1523,34085,<=50K
1524,34086,<=50K
1525,34087,<=50K
1526,34088,<=50K
1527,34089,<=50K
1528,34090,<=50K
1529,34091,<=50K
1530,34092,<=50K
1531,34093,<=50K
1532,34094,<=50K
1533,34095,<=50K
1534,34096,<=50K
1535,34097,<=50K
1536,34098,<=50K
1537,34099,<=50K
1538,34100,>50K
1539,34101,<=50K
1540,34102,<=50K
1541,34103,<=50K
1542,34104,<=50K
1543,34105,<=50K
1544,34106,<=50K
1545,34107,<=50K
1546,34108,<=50K
1547,34109,<=50K
1548,34110,<=50K
1549,34111,<=50K
1550,34112,<=50K
1551,34113,<=50K
1552,34114,<=50K
1553,34115,<=50K
1554,34116,<=50K
1555,34117,<=50K
1556,34118,<=50K
1557,34119,<=50K
1558,34120,>50K
1559,34121,<=50K
1560,34122,<=50K
1561,34123,<=50K
1562,34124,<=50K
1563,34125,<=50K
1564,34126,<=50K
1565,34127,<=50K
1566,34128,<=50K
1567,34129,<=50K
1568,34130,<=50K
1569,34131,<=50K
1570,34132,<=50K
1571,34133,<=50K
1572,34134,<=50K
1573,34135,<=50K
1574,34136,<=50K
1575,34137,<=50K
1576,34138,<=50K
1577,34139,<=50K
1578,34140,<=50K
1579,34141,<=50K
1580,34142,<=50K
1581,34143,<=50K
1582,34144,<=50K
1583,34145,<=50K
1584,34146,<=50K
1585,34147,<=50K
1586,34148,<=50K
1587,34149,<=50K
1588,34150,<=50K
1589,34151,<=50K
1590,34152,>50K
1591,34153,<=50K
1592,34154,<=50K
1593,34155,<=50K
1594,34156,<=50K
1595,34157,<=50K
1596,34158,>50K
1597,34159,<=50K
1598,34160,<=50K
1599,34161,<=50K
1600,34162,<=50K
1601,34163,<=50K
1602,34164,>50K
1603,34165,<=50K
1604,34166,<=50K
1605,34167,<=50K
1606,34168,<=50K
1607,34169,<=50K
1608,34170,<=50K
1609,34171,<=50K
1610,34172,<=50K
1611,34173,<=50K
1612,34174,<=50K
1613,34175,<=50K
1614,34176,<=50K
1615,34177,<=50K
1616,34178,<=50K
1617,34179,<=50K
1618,34180,<=50K
1619,34181,<=50K
1620,34182,>50K
1621,34183,<=50K
1622,34184,<=50K
1623,34185,<=50K
1624,34186,<=50K
1625,34187,<=50K
1626,34188,<=50K
1627,34189,<=50K
1628,34190,>50K
1629,34191,<=50K
1630,34192,<=50K
1631,34193,<=50K
1632,34194,<=50K
1633,34195,<=50K
1634,34196,<=50K
1635,34197,<=50K
1636,34198,<=50K
1637,34199,<=50K
1638,34200,<=50K
1639,34201,<=50K
1640,34202,<=50K
1641,34203,<=50K
1642,34204,<=50K
1643,34205,<=50K
1644,34206,<=50K
1645,34207,<=50K
1646,34208,<=50K
1647,34209,<=50K
1648,34210,<=50K
1649,34211,<=50K
1650,34212,<=50K
1651,34213,<=50K
1652,34214,<=50K
1653,34215,<=50K
1654,34216,<=50K
1655,34217,>50K
1656,34218,>50K
1657,34219,<=50K
1658,34220,<=50K
1659,34221,<=50K
1660,34222,<=50K
1661,34223,<=50K
1662,34224,<=50K
1663,34225,>50K
1664,34226,<=50K
1665,34227,<=50K
1666,34228,>50K
1667,34229,<=50K
1668,34230,<=50K
1669,34231,<=50K
1670,34232,<=50K
1671,34233,<=50K
1672,34234,<=50K
1673,34235,<=50K
1674,34236,<=50K
1675,34237,<=50K
1676,34238,>50K
1677,34239,<=50K
1678,34240,<=50K
1679,34241,>50K
1680,34242,<=50K
1681,34243,<=50K
1682,34244,<=50K
1683,34245,<=50K
1684,34246,<=50K
1685,34247,<=50K
1686,34248,<=50K
1687,34249,<=50K
1688,34250,<=50K
1689,34251,<=50K
1690,34252,<=50K
1691,34253,<=50K
1692,34254,>50K
1693,34255,<=50K
1694,34256,<=50K
1695,34257,<=50K
1696,34258,<=50K
1697,34259,<=50K
1698,34260,<=50K
1699,34261,<=50K
1700,34262,<=50K
1701,34263,>50K
1702,34264,<=50K
1703,34265,<=50K
1704,34266,<=50K
1705,34267,<=50K
1706,34268,>50K
1707,34269,<=50K
1708,34270,<=50K
1709,34271,>50K
1710,34272,<=50K
1711,34273,<=50K
1712,34274,<=50K
1713,34275,>50K
1714,34276,>50K
1715,34277,<=50K
1716,34278,<=50K
1717,34279,<=50K
1718,34280,<=50K
1719,34281,>50K
1720,34282,<=50K
1721,34283,<=50K
1722,34284,<=50K
1723,34285,<=50K
1724,34286,>50K
1725,34287,<=50K
1726,34288,<=50K
1727,34289,<=50K
1728,34290,>50K
1729,34291,<=50K
1730,34292,<=50K
1731,34293,<=50K
1732,34294,<=50K
1733,34295,<=50K
1734,34296,<=50K
1735,34297,<=50K
1736,34298,<=50K
1737,34299,<=50K
1738,34300,<=50K
1739,34301,<=50K
1740,34302,<=50K
1741,34303,<=50K
1742,34304,<=50K
1743,34305,<=50K
1744,34306,<=50K
1745,34307,>50K
1746,34308,<=50K
1747,34309,<=50K
1748,34310,<=50K
1749,34311,<=50K
1750,34312,<=50K
1751,34313,<=50K
1752,34314,<=50K
1753,34315,<=50K
1754,34316,<=50K
1755,34317,>50K
1756,34318,<=50K
1757,34319,<=50K
1758,34320,<=50K
1759,34321,<=50K
1760,34322,<=50K
1761,34323,<=50K
1762,34324,<=50K
1763,34325,<=50K
1764,34326,<=50K
1765,34327,<=50K
1766,34328,<=50K
1767,34329,>50K
1768,34330,<=50K
1769,34331,>50K
1770,34332,<=50K
1771,34333,<=50K
1772,34334,<=50K
1773,34335,<=50K
1774,34336,<=50K
1775,34337,<=50K
1776,34338,<=50K
1777,34339,<=50K
1778,34340,>50K
1779,34341,<=50K
1780,34342,<=50K
1781,34343,<=50K
1782,34344,<=50K
1783,34345,<=50K
1784,34346,<=50K
1785,34347,<=50K
1786,34348,<=50K
1787,34349,<=50K
1788,34350,<=50K
1789,34351,<=50K
1790,34352,<=50K
1791,34353,<=50K
1792,34354,<=50K
1793,34355,<=50K
1794,34356,<=50K
1795,34357,<=50K
1796,34358,<=50K
1797,34359,<=50K
1798,34360,>50K
1799,34361,<=50K
1800,34362,>50K
1801,34363,<=50K
1802,34364,<=50K
1803,34365,<=50K
1804,34366,<=50K
1805,34367,<=50K
1806,34368,<=50K
1807,34369,<=50K
1808,34370,<=50K
1809,34371,<=50K
1810,34372,<=50K
1811,34373,<=50K
1812,34374,<=50K
1813,34375,<=50K
1814,34376,<=50K
1815,34377,<=50K
1816,34378,<=50K
1817,34379,<=50K
1818,34380,<=50K
1819,34381,<=50K
1820,34382,<=50K
1821,34383,<=50K
1822,34384,<=50K
1823,34385,<=50K
1824,34386,>50K
1825,34387,<=50K
1826,34388,<=50K
1827,34389,<=50K
1828,34390,<=50K
1829,34391,<=50K
1830,34392,<=50K
1831,34393,<=50K
1832,34394,<=50K
1833,34395,<=50K
1834,34396,<=50K
1835,34397,<=50K
1836,34398,<=50K
1837,34399,<=50K
1838,34400,<=50K
1839,34401,<=50K
1840,34402,<=50K
1841,34403,<=50K
1842,34404,<=50K
1843,34405,<=50K
1844,34406,<=50K
1845,34407,<=50K
1846,34408,>50K
1847,34409,<=50K
1848,34410,<=50K
1849,34411,<=50K
1850,34412,<=50K
1851,34413,<=50K
1852,34414,<=50K
1853,34415,<=50K
1854,34416,<=50K
1855,34417,<=50K
1856,34418,<=50K
1857,34419,<=50K
1858,34420,<=50K
1859,34421,<=50K
1860,34422,<=50K
1861,34423,<=50K
1862,34424,<=50K
1863,34425,<=50K
1864,34426,<=50K
1865,34427,<=50K
1866,34428,<=50K
1867,34429,<=50K
1868,34430,>50K
1869,34431,<=50K
1870,34432,<=50K
1871,34433,<=50K
1872,34434,<=50K
1873,34435,<=50K
1874,34436,<=50K
1875,34437,<=50K
1876,34438,<=50K
1877,34439,<=50K
1878,34440,<=50K
1879,34441,<=50K
1880,34442,<=50K
1881,34443,>50K
1882,34444,<=50K
1883,34445,<=50K
1884,34446,<=50K
1885,34447,<=50K
1886,34448,<=50K
1887,34449,<=50K
1888,34450,<=50K
1889,34451,<=50K
1890,34452,<=50K
1891,34453,<=50K
1892,34454,<=50K
1893,34455,<=50K
1894,34456,<=50K
1895,34457,<=50K
1896,34458,<=50K
1897,34459,<=50K
1898,34460,>50K
1899,34461,<=50K
1900,34462,<=50K
1901,34463,<=50K
1902,34464,<=50K
1903,34465,<=50K
1904,34466,<=50K
1905,34467,<=50K
1906,34468,<=50K
1907,34469,<=50K
1908,34470,<=50K
1909,34471,>50K
1910,34472,<=50K
1911,34473,<=50K
1912,34474,<=50K
1913,34475,<=50K
1914,34476,<=50K
1915,34477,<=50K
1916,34478,<=50K
1917,34479,<=50K
1918,34480,<=50K
1919,34481,<=50K
1920,34482,<=50K
1921,34483,<=50K
1922,34484,<=50K
1923,34485,<=50K
1924,34486,>50K
1925,34487,<=50K
1926,34488,<=50K
1927,34489,>50K
1928,34490,<=50K
1929,34491,<=50K
1930,34492,<=50K
1931,34493,<=50K
1932,34494,<=50K
1933,34495,<=50K
1934,34496,<=50K
1935,34497,<=50K
1936,34498,<=50K
1937,34499,>50K
1938,34500,<=50K
1939,34501,<=50K
1940,34502,<=50K
1941,34503,<=50K
1942,34504,>50K
1943,34505,<=50K
1944,34506,<=50K
1945,34507,<=50K
1946,34508,<=50K
1947,34509,<=50K
1948,34510,<=50K
1949,34511,>50K
1950,34512,>50K
1951,34513,<=50K
1952,34514,>50K
1953,34515,<=50K
1954,34516,<=50K
1955,34517,<=50K
1956,34518,<=50K
1957,34519,<=50K
1958,34520,<=50K
1959,34521,<=50K
1960,34522,<=50K
1961,34523,<=50K
1962,34524,<=50K
1963,34525,<=50K
1964,34526,<=50K
1965,34527,<=50K
1966,34528,<=50K
1967,34529,<=50K
1968,34530,<=50K
1969,34531,<=50K
1970,34532,<=50K
1971,34533,>50K
1972,34534,<=50K
1973,34535,>50K
1974,34536,<=50K
1975,34537,<=50K
1976,34538,<=50K
1977,34539,<=50K
1978,34540,<=50K
1979,34541,<=50K
1980,34542,<=50K
1981,34543,<=50K
1982,34544,<=50K
1983,34545,>50K
1984,34546,<=50K
1985,34547,<=50K
1986,34548,<=50K
1987,34549,>50K
1988,34550,<=50K
1989,34551,<=50K
1990,34552,<=50K
1991,34553,<=50K
1992,34554,<=50K
1993,34555,<=50K
1994,34556,<=50K
1995,34557,<=50K
1996,34558,<=50K
1997,34559,<=50K
1998,34560,>50K
1999,34561,<=50K
2000,34562,>50K
2001,34563,<=50K
2002,34564,<=50K
2003,34565,<=50K
2004,34566,<=50K
2005,34567,<=50K
2006,34568,<=50K
2007,34569,<=50K
2008,34570,<=50K
2009,34571,<=50K
2010,34572,<=50K
2011,34573,<=50K
2012,34574,<=50K
2013,34575,<=50K
2014,34576,<=50K
2015,34577,>50K
2016,34578,<=50K
2017,34579,<=50K
2018,34580,<=50K
2019,34581,<=50K
2020,34582,<=50K
2021,34583,<=50K
2022,34584,>50K
2023,34585,<=50K
2024,34586,<=50K
2025,34587,>50K
2026,34588,<=50K
2027,34589,<=50K
2028,34590,<=50K
2029,34591,<=50K
2030,34592,<=50K
2031,34593,<=50K
2032,34594,<=50K
2033,34595,<=50K
2034,34596,<=50K
2035,34597,<=50K
2036,34598,>50K
2037,34599,<=50K
2038,34600,<=50K
2039,34601,<=50K
2040,34602,<=50K
2041,34603,<=50K
2042,34604,<=50K
2043,34605,<=50K
2044,34606,<=50K
2045,34607,>50K
2046,34608,<=50K
2047,34609,<=50K
2048,34610,<=50K
2049,34611,<=50K
2050,34612,<=50K
2051,34613,<=50K
2052,34614,>50K
2053,34615,<=50K
2054,34616,<=50K
2055,34617,<=50K
2056,34618,<=50K
2057,34619,<=50K
2058,34620,<=50K
2059,34621,<=50K
2060,34622,<=50K
2061,34623,<=50K
2062,34624,<=50K
2063,34625,<=50K
2064,34626,<=50K
2065,34627,<=50K
2066,34628,<=50K
2067,34629,<=50K
2068,34630,<=50K
2069,34631,<=50K
2070,34632,<=50K
2071,34633,<=50K
2072,34634,<=50K
2073,34635,<=50K
2074,34636,<=50K
2075,34637,<=50K
2076,34638,>50K
2077,34639,<=50K
2078,34640,<=50K
2079,34641,<=50K
2080,34642,<=50K
2081,34643,<=50K
2082,34644,<=50K
2083,34645,<=50K
2084,34646,<=50K
2085,34647,<=50K
2086,34648,<=50K
2087,34649,>50K
2088,34650,<=50K
2089,34651,>50K
2090,34652,<=50K
2091,34653,<=50K
2092,34654,<=50K
2093,34655,<=50K
2094,34656,<=50K
2095,34657,<=50K
2096,34658,<=50K
2097,34659,<=50K
2098,34660,<=50K
2099,34661,<=50K
2100,34662,<=50K
2101,34663,<=50K
2102,34664,<=50K
2103,34665,>50K
2104,34666,<=50K
2105,34667,<=50K
2106,34668,<=50K
2107,34669,<=50K
2108,34670,<=50K
2109,34671,>50K
2110,34672,<=50K
2111,34673,<=50K
2112,34674,<=50K
2113,34675,<=50K
2114,34676,>50K
2115,34677,<=50K
2116,34678,<=50K
2117,34679,<=50K
2118,34680,<=50K
2119,34681,<=50K
2120,34682,<=50K
2121,34683,<=50K
2122,34684,<=50K
2123,34685,<=50K
2124,34686,<=50K
2125,34687,<=50K
2126,34688,<=50K
2127,34689,<=50K
2128,34690,<=50K
2129,34691,<=50K
2130,34692,<=50K
2131,34693,<=50K
2132,34694,<=50K
2133,34695,>50K
2134,34696,<=50K
2135,34697,<=50K
2136,34698,<=50K
2137,34699,<=50K
2138,34700,<=50K
2139,34701,<=50K
2140,34702,<=50K
2141,34703,<=50K
2142,34704,<=50K
2143,34705,<=50K
2144,34706,<=50K
2145,34707,<=50K
2146,34708,<=50K
2147,34709,<=50K
2148,34710,<=50K
2149,34711,<=50K
2150,34712,<=50K
2151,34713,<=50K
2152,34714,<=50K
2153,34715,<=50K
2154,34716,<=50K
2155,34717,<=50K
2156,34718,<=50K
2157,34719,<=50K
2158,34720,<=50K
2159,34721,<=50K
2160,34722,<=50K
2161,34723,<=50K
2162,34724,<=50K
2163,34725,<=50K
2164,34726,<=50K
2165,34727,>50K
2166,34728,<=50K
2167,34729,<=50K
2168,34730,<=50K
2169,34731,<=50K
2170,34732,<=50K
2171,34733,>50K
2172,34734,<=50K
2173,34735,<=50K
2174,34736,<=50K
2175,34737,<=50K
2176,34738,<=50K
2177,34739,<=50K
2178,34740,<=50K
2179,34741,<=50K
2180,34742,<=50K
2181,34743,<=50K
2182,34744,<=50K
2183,34745,<=50K
2184,34746,>50K
2185,34747,<=50K
2186,34748,>50K
2187,34749,<=50K
2188,34750,<=50K
2189,34751,>50K
2190,34752,<=50K
2191,34753,<=50K
2192,34754,<=50K
2193,34755,<=50K
2194,34756,<=50K
2195,34757,<=50K
2196,34758,<=50K
2197,34759,>50K
2198,34760,<=50K
2199,34761,<=50K
2200,34762,<=50K
2201,34763,<=50K
2202,34764,<=50K
2203,34765,<=50K
2204,34766,<=50K
2205,34767,<=50K
2206,34768,<=50K
2207,34769,<=50K
2208,34770,<=50K
2209,34771,<=50K
2210,34772,<=50K
2211,34773,<=50K
2212,34774,<=50K
2213,34775,<=50K
2214,34776,<=50K
2215,34777,>50K
2216,34778,<=50K
2217,34779,<=50K
2218,34780,>50K
2219,34781,<=50K
2220,34782,<=50K
2221,34783,<=50K
2222,34784,<=50K
2223,34785,<=50K
2224,34786,<=50K
2225,34787,<=50K
2226,34788,>50K
2227,34789,<=50K
2228,34790,<=50K
2229,34791,<=50K
2230,34792,<=50K
2231,34793,<=50K
2232,34794,<=50K
2233,34795,<=50K
2234,34796,<=50K
2235,34797,<=50K
2236,34798,<=50K
2237,34799,<=50K
2238,34800,<=50K
2239,34801,>50K
2240,34802,<=50K
2241,34803,<=50K
2242,34804,<=50K
2243,34805,<=50K
2244,34806,<=50K
2245,34807,>50K
2246,34808,<=50K
2247,34809,<=50K
2248,34810,<=50K
2249,34811,<=50K
2250,34812,<=50K
2251,34813,>50K
2252,34814,<=50K
2253,34815,>50K
2254,34816,<=50K
2255,34817,>50K
2256,34818,>50K
2257,34819,<=50K
2258,34820,<=50K
2259,34821,<=50K
2260,34822,<=50K
2261,34823,<=50K
2262,34824,<=50K
2263,34825,>50K
2264,34826,<=50K
2265,34827,<=50K
2266,34828,<=50K
2267,34829,<=50K
2268,34830,<=50K
2269,34831,<=50K
2270,34832,<=50K
2271,34833,<=50K
2272,34834,<=50K
2273,34835,<=50K
2274,34836,<=50K
2275,34837,<=50K
2276,34838,<=50K
2277,34839,<=50K
2278,34840,>50K
2279,34841,<=50K
2280,34842,<=50K
2281,34843,<=50K
2282,34844,<=50K
2283,34845,<=50K
2284,34846,<=50K
2285,34847,<=50K
2286,34848,>50K
2287,34849,<=50K
2288,34850,<=50K
2289,34851,<=50K
2290,34852,<=50K
2291,34853,<=50K
2292,34854,<=50K
2293,34855,>50K
2294,34856,<=50K
2295,34857,<=50K
2296,34858,<=50K
2297,34859,>50K
2298,34860,<=50K
2299,34861,<=50K
2300,34862,<=50K
2301,34863,<=50K
2302,34864,>50K
2303,34865,<=50K
2304,34866,<=50K
2305,34867,>50K
2306,34868,>50K
2307,34869,>50K
2308,34870,<=50K
2309,34871,<=50K
2310,34872,<=50K
2311,34873,<=50K
2312,34874,<=50K
2313,34875,<=50K
2314,34876,<=50K
2315,34877,<=50K
2316,34878,<=50K
2317,34879,<=50K
2318,34880,<=50K
2319,34881,<=50K
2320,34882,<=50K
2321,34883,<=50K
2322,34884,<=50K
2323,34885,<=50K
2324,34886,<=50K
2325,34887,<=50K
2326,34888,<=50K
2327,34889,<=50K
2328,34890,<=50K
2329,34891,>50K
2330,34892,<=50K
2331,34893,<=50K
2332,34894,<=50K
2333,34895,<=50K
2334,34896,<=50K
2335,34897,<=50K
2336,34898,<=50K
2337,34899,>50K
2338,34900,<=50K
2339,34901,<=50K
2340,34902,<=50K
2341,34903,<=50K
2342,34904,<=50K
2343,34905,<=50K
2344,34906,<=50K
2345,34907,<=50K
2346,34908,<=50K
2347,34909,<=50K
2348,34910,<=50K
2349,34911,<=50K
2350,34912,<=50K
2351,34913,>50K
2352,34914,<=50K
2353,34915,<=50K
2354,34916,<=50K
2355,34917,<=50K
2356,34918,<=50K
2357,34919,<=50K
2358,34920,<=50K
2359,34921,<=50K
2360,34922,<=50K
2361,34923,<=50K
2362,34924,<=50K
2363,34925,<=50K
2364,34926,<=50K
2365,34927,<=50K
2366,34928,<=50K
2367,34929,<=50K
2368,34930,<=50K
2369,34931,<=50K
2370,34932,<=50K
2371,34933,>50K
2372,34934,<=50K
2373,34935,<=50K
2374,34936,<=50K
2375,34937,<=50K
2376,34938,<=50K
2377,34939,<=50K
2378,34940,<=50K
2379,34941,<=50K
2380,34942,<=50K
2381,34943,<=50K
2382,34944,<=50K
2383,34945,<=50K
2384,34946,<=50K
2385,34947,<=50K
2386,34948,<=50K
2387,34949,<=50K
2388,34950,<=50K
2389,34951,<=50K
2390,34952,<=50K
2391,34953,<=50K
2392,34954,<=50K
2393,34955,<=50K
2394,34956,<=50K
2395,34957,<=50K
2396,34958,<=50K
2397,34959,<=50K
2398,34960,<=50K
2399,34961,<=50K
2400,34962,<=50K
2401,34963,<=50K
2402,34964,<=50K
2403,34965,<=50K
2404,34966,<=50K
2405,34967,<=50K
2406,34968,<=50K
2407,34969,<=50K
2408,34970,<=50K
2409,34971,<=50K
2410,34972,<=50K
2411,34973,<=50K
2412,34974,<=50K
2413,34975,<=50K
2414,34976,<=50K
2415,34977,<=50K
2416,34978,<=50K
2417,34979,<=50K
2418,34980,<=50K
2419,34981,<=50K
2420,34982,<=50K
2421,34983,<=50K
2422,34984,<=50K
2423,34985,<=50K
2424,34986,<=50K
2425,34987,>50K
2426,34988,<=50K
2427,34989,<=50K
2428,34990,>50K
2429,34991,<=50K
2430,34992,<=50K
2431,34993,>50K
2432,34994,<=50K
2433,34995,<=50K
2434,34996,<=50K
2435,34997,<=50K
2436,34998,<=50K
2437,34999,>50K
2438,35000,>50K
2439,35001,<=50K
2440,35002,<=50K
2441,35003,>50K
2442,35004,<=50K
2443,35005,<=50K
2444,35006,<=50K
2445,35007,<=50K
2446,35008,<=50K
2447,35009,<=50K
2448,35010,>50K
2449,35011,<=50K
2450,35012,<=50K
2451,35013,<=50K
2452,35014,<=50K
2453,35015,<=50K
2454,35016,<=50K
2455,35017,<=50K
2456,35018,<=50K
2457,35019,<=50K
2458,35020,>50K
2459,35021,<=50K
2460,35022,<=50K
2461,35023,<=50K
2462,35024,<=50K
2463,35025,<=50K
2464,35026,<=50K
2465,35027,<=50K
2466,35028,<=50K
2467,35029,<=50K
2468,35030,<=50K
2469,35031,>50K
2470,35032,>50K
2471,35033,<=50K
2472,35034,<=50K
2473,35035,<=50K
2474,35036,>50K
2475,35037,>50K
2476,35038,>50K
2477,35039,<=50K
2478,35040,<=50K
2479,35041,<=50K
2480,35042,<=50K
2481,35043,<=50K
2482,35044,<=50K
2483,35045,<=50K
2484,35046,<=50K
2485,35047,<=50K
2486,35048,<=50K
2487,35049,<=50K
2488,35050,<=50K
2489,35051,<=50K
2490,35052,<=50K
2491,35053,<=50K
2492,35054,<=50K
2493,35055,<=50K
2494,35056,<=50K
2495,35057,<=50K
2496,35058,<=50K
2497,35059,<=50K
2498,35060,<=50K
2499,35061,<=50K
2500,35062,<=50K
2501,35063,<=50K
2502,35064,<=50K
2503,35065,<=50K
2504,35066,<=50K
2505,35067,<=50K
2506,35068,<=50K
2507,35069,<=50K
2508,35070,<=50K
2509,35071,>50K
2510,35072,<=50K
2511,35073,<=50K
2512,35074,>50K
2513,35075,<=50K
2514,35076,<=50K
2515,35077,>50K
2516,35078,<=50K
2517,35079,<=50K
2518,35080,<=50K
2519,35081,<=50K
2520,35082,<=50K
2521,35083,<=50K
2522,35084,<=50K
2523,35085,<=50K
2524,35086,<=50K
2525,35087,<=50K
2526,35088,<=50K
2527,35089,<=50K
2528,35090,<=50K
2529,35091,<=50K
2530,35092,<=50K
2531,35093,<=50K
2532,35094,<=50K
2533,35095,<=50K
2534,35096,>50K
2535,35097,<=50K
2536,35098,<=50K
2537,35099,<=50K
2538,35100,<=50K
2539,35101,<=50K
2540,35102,<=50K
2541,35103,<=50K
2542,35104,<=50K
2543,35105,<=50K
2544,35106,<=50K
2545,35107,<=50K
2546,35108,<=50K
2547,35109,<=50K
2548,35110,<=50K
2549,35111,>50K
2550,35112,<=50K
2551,35113,<=50K
2552,35114,<=50K
2553,35115,<=50K
2554,35116,<=50K
2555,35117,<=50K
2556,35118,<=50K
2557,35119,<=50K
2558,35120,<=50K
2559,35121,<=50K
2560,35122,<=50K
2561,35123,<=50K
2562,35124,<=50K
2563,35125,<=50K
2564,35126,<=50K
2565,35127,<=50K
2566,35128,>50K
2567,35129,<=50K
2568,35130,<=50K
2569,35131,<=50K
2570,35132,<=50K
2571,35133,<=50K
2572,35134,<=50K
2573,35135,<=50K
2574,35136,<=50K
2575,35137,<=50K
2576,35138,<=50K
2577,35139,<=50K
2578,35140,<=50K
2579,35141,<=50K
2580,35142,<=50K
2581,35143,<=50K
2582,35144,<=50K
2583,35145,>50K
2584,35146,<=50K
2585,35147,>50K
2586,35148,>50K
2587,35149,<=50K
2588,35150,<=50K
2589,35151,<=50K
2590,35152,<=50K
2591,35153,<=50K
2592,35154,>50K
2593,35155,<=50K
2594,35156,<=50K
2595,35157,>50K
2596,35158,>50K
2597,35159,<=50K
2598,35160,>50K
2599,35161,<=50K
2600,35162,<=50K
2601,35163,>50K
2602,35164,<=50K
2603,35165,<=50K
2604,35166,>50K
2605,35167,<=50K
2606,35168,<=50K
2607,35169,>50K
2608,35170,<=50K
2609,35171,<=50K
2610,35172,<=50K
2611,35173,<=50K
2612,35174,<=50K
2613,35175,<=50K
2614,35176,<=50K
2615,35177,<=50K
2616,35178,<=50K
2617,35179,<=50K
2618,35180,<=50K
2619,35181,<=50K
2620,35182,<=50K
2621,35183,<=50K
2622,35184,<=50K
2623,35185,<=50K
2624,35186,<=50K
2625,35187,<=50K
2626,35188,>50K
2627,35189,<=50K
2628,35190,<=50K
2629,35191,<=50K
2630,35192,<=50K
2631,35193,<=50K
2632,35194,<=50K
2633,35195,<=50K
2634,35196,<=50K
2635,35197,<=50K
2636,35198,<=50K
2637,35199,<=50K
2638,35200,<=50K
2639,35201,<=50K
2640,35202,<=50K
2641,35203,>50K
2642,35204,<=50K
2643,35205,>50K
2644,35206,>50K
2645,35207,<=50K
2646,35208,<=50K
2647,35209,<=50K
2648,35210,<=50K
2649,35211,<=50K
2650,35212,<=50K
2651,35213,<=50K
2652,35214,<=50K
2653,35215,<=50K
2654,35216,<=50K
2655,35217,<=50K
2656,35218,<=50K
2657,35219,<=50K
2658,35220,<=50K
2659,35221,<=50K
2660,35222,>50K
2661,35223,<=50K
